#QM    interpInQMgrid400k    MM
0.064427 79.015779 0.639882
-1.400967 -52.752831 -1.199786
-0.005194 17.186728 -0.010504
-0.192542 -11.413040 -0.058142
-0.080811 8.531871 -0.061257
0.561595 -11.442366 -0.084322
-1.202520 -77.750494 0.987380
-1.407753 15.901430 -1.192763
0.545987 15.414113 0.254934
-0.042205 28.536246 -0.099346
-0.148827 4.343106 -0.070819
1.827632 20.268277 0.212280
0.930132 28.008436 0.353494
-1.140131 48.316410 -0.334953
-0.525278 -25.891106 -0.213462
-0.508042 -6.743768 -0.223504
0.682845 -3.547500 0.410715
-1.569000 -15.897692 -1.245209
0.172190 36.829106 1.384357
6.658915 -54.017579 2.698776
-0.254121 -12.265956 -0.220562
0.125408 -15.646923 0.117724
0.187482 11.302100 0.081836
0.527560 -17.087617 0.284208
0.522654 6.648235 0.231280
0.355782 -4.559480 0.090581
-0.034320 19.859179 -0.287918
0.965825 -44.619632 0.554077
1.189766 -1.746085 0.324350
0.069958 -3.676982 0.047183
-0.780144 -9.767314 -0.279791
-0.718521 21.849290 -0.384814
-0.232114 1.796456 -0.134415
0.094564 2.460747 0.077600
0.178120 7.829059 0.095029
-2.747752 26.623592 -2.544445
5.281108 62.154131 2.322781
1.948904 -56.288222 1.088672
-0.180079 5.887854 -0.031409
0.050795 -21.966461 0.013691
0.536177 -4.332717 0.283530
-0.553580 40.977651 -0.352836
-2.705447 -40.950211 -0.953904
2.070658 23.501252 0.324845
5.884968 -14.565115 1.862795
0.139595 -68.737651 -0.683562
0.215680 15.450702 -0.211245
3.057695 -28.255638 1.207182
3.612819 -32.825951 1.216257
0.525729 58.564414 0.605151
2.293741 32.703472 0.854494
0.889172 -38.401486 0.048584
1.144673 33.952407 0.199304
-2.140637 -40.647596 -0.713745
-0.893812 -30.444169 -0.384284
5.004521 70.686620 1.263595
-1.252561 20.154519 -0.454075
-1.135685 -28.882828 -0.536828
0.134923 1.185707 0.226934
0.765502 10.252835 0.426070
-0.454315 30.379299 0.140810
-0.247750 45.460863 -0.172316
0.360709 -14.113662 0.114822
-0.046991 -17.739528 -0.098631
0.226837 34.838280 -0.026228
0.122554 25.017864 -0.186523
-0.580378 -26.742869 -0.123883
-0.025985 28.475999 -0.271287
-0.141232 -53.697330 0.329830
-3.481804 45.496816 -1.092656
-0.944577 25.804523 -0.244214
0.035884 -6.207522 -0.002518
0.382598 5.406446 0.205564
0.186380 3.222814 0.072832
0.056480 -9.234702 0.211247
0.640004 -39.396626 0.331930
0.412516 20.998826 0.172048
-0.000189 -25.371759 0.020284
-0.420682 -8.451438 -0.186812
-0.563884 4.267554 -0.270144
-0.798346 11.425801 -0.024252
-0.222305 -18.196543 -0.215907
-1.232827 39.555126 -0.472191
0.665003 -24.168589 0.180909
-0.162590 -39.009153 -0.169355
-0.790250 -14.212179 -0.537028
-0.122054 -11.022819 -0.135268
-0.477336 -6.182436 -0.122460
-0.379628 21.232556 -0.127299
-0.117583 -59.688698 0.153027
0.246023 30.492905 0.570252
-0.498093 -13.560676 -0.831948
1.043205 -5.368793 0.350094
-1.961785 35.071822 -1.079663
1.553337 50.381207 0.941098
-0.267819 -22.593004 -0.177054
0.833091 3.918337 0.443692
-0.079139 9.986455 -0.125933
-0.214025 -33.233119 0.006012
-0.275941 9.726535 -0.105546
0.695829 10.667530 0.275687
-0.721637 -24.006044 -0.064383
1.222648 47.442100 0.784158
1.980961 27.048361 0.956432
0.257949 9.291709 0.192624
-0.117776 -3.007127 -0.091049
0.237547 -17.156396 0.100823
0.533350 -14.277932 0.264825
0.781479 29.433120 0.437926
-1.008742 -14.782270 -0.620897
-2.703823 -14.341250 -1.479072
-0.326395 -66.303197 -0.850172
-0.890526 -54.703082 0.368746
-4.060511 60.279733 -1.918822
1.834093 -6.334489 1.684180
1.030108 -27.523573 -0.186228
0.090311 1.431143 0.108367
-1.013761 5.692342 -0.513255
-0.097228 -22.770199 0.011334
1.097761 44.653688 0.636737
1.129409 25.376731 0.193138
-0.171152 11.669982 -0.331156
0.876156 -36.077779 0.129291
-0.825299 -29.103448 -0.252155
-0.742665 -10.310710 -0.164643
-0.938414 -6.521474 -0.329987
0.821816 15.627745 0.595681
0.506794 -33.506516 0.202924
0.263866 -7.072990 0.263984
-1.274482 -13.703068 -0.439169
-0.670919 39.203238 -0.269659
-8.434520 25.037287 -4.003392
-3.783515 68.492173 -3.554878
-0.359742 15.716722 -0.329230
1.252639 -45.233031 0.573690
0.532451 16.686882 0.241873
0.346620 5.029004 0.517300
10.081746 44.186600 2.869555
6.893767 -63.463605 1.968776
0.188461 12.819902 -1.310114
0.192686 -60.523575 -0.546603
0.375199 -32.691461 0.237212
0.003087 -23.344276 -0.207261
0.108132 -16.686637 0.034374
0.020450 23.377180 0.027697
0.093411 -5.958610 0.055143
-3.403554 35.569682 -0.814722
-3.382285 -49.079533 -1.669309
-0.497711 -25.530089 -0.258608
0.251539 -34.186870 0.464494
1.426763 -37.530112 0.571165
-0.550113 22.297539 -0.304220
-0.711792 14.751801 -0.357634
-0.306425 4.331349 -0.176704
-0.590128 -19.543805 -0.262499
0.080295 -25.492485 -0.001699
0.284647 -4.977476 -0.001116
-0.518866 -3.686345 -0.268231
1.122047 43.413541 0.583826
1.239291 16.690444 0.356233
-2.357230 11.635357 -1.220289
0.942053 3.354817 0.436736
0.267628 28.435793 0.124519
0.725005 -3.316650 0.273625
-0.912415 -8.335947 0.301345
0.316415 -31.524016 0.615509
0.529052 62.745945 0.614354
0.170671 -1.757465 0.143864
0.363310 2.188529 0.194675
0.017391 -16.087338 0.047383
4.115256 11.179040 2.077328
-1.955842 37.385358 -0.420467
3.777781 41.244625 1.376184
-0.341733 4.248130 -0.140367
0.105765 5.323278 0.090879
-0.295075 6.101667 -0.153718
1.019999 24.858238 0.379842
-0.229939 -2.475664 0.236187
-1.540576 -56.576456 -0.720887
-0.136279 18.425464 -0.034204
-0.182288 15.291044 -0.026509
-0.147659 -16.422079 -0.059719
0.194133 32.558515 0.135161
0.341944 -5.807646 0.229713
0.575359 0.997325 0.284181
-3.283817 8.988790 -1.113919
-2.727318 -50.680711 -0.549803
1.621925 -45.208029 1.050255
-0.862244 -2.883222 -0.395195
0.677247 21.783035 0.269718
-0.298070 -24.714139 -0.023704
0.448957 -15.952983 0.132138
-0.638472 -12.611664 -0.360982
0.296924 -10.006227 0.044022
-0.187220 12.316734 -0.008597
-0.377445 -17.308078 -0.141387
-0.579401 8.747613 -0.395941
0.483189 -55.577610 0.225971
0.442245 -29.423447 -0.209077
-1.947205 -10.391310 -0.622701
0.191023 -6.150187 0.376618
0.387339 14.631241 0.229664
-0.190477 39.669480 -0.106482
-0.148162 -33.187712 -0.135981
0.314698 11.844880 0.173254
-0.924220 -5.397061 -0.325676
0.814383 -10.527640 0.366231
0.004189 -22.270348 0.022446
-0.299618 -10.444675 -0.133732
0.633915 -3.642466 -1.336833
3.816747 -74.865556 1.022258
1.067738 -28.542843 3.600088
-3.067650 19.802090 -1.102879
-4.958144 48.970846 -1.721599
2.441735 70.924540 1.833949
0.286663 32.604765 0.077459
-0.289028 -3.687767 -0.241584
-0.246301 -2.357787 -0.106153
-0.378259 -46.931585 -0.168127
0.002156 11.285609 0.007966
-0.963662 -8.593813 -0.377981
4.678223 38.984185 1.511868
13.514184 -87.983767 3.355925
22.029738 18.182302 5.097041
0.551231 29.575416 0.354047
0.033268 -32.631783 0.005532
0.567289 -48.692205 -0.147880
0.073056 15.944779 0.039713
-0.710636 9.241179 -0.371838
-0.157835 6.336219 -0.110886
-0.369264 17.276421 -0.170452
0.358612 -2.583467 0.203387
-0.407607 3.204941 -0.165094
-0.096799 1.098430 -0.085037
0.016993 -11.646520 0.004845
0.063498 -2.729674 0.021634
-0.606235 12.573277 -0.293731
-0.310339 9.382880 -0.201052
0.020586 -16.721943 -0.028963
-0.838702 -7.929004 -0.130360
-0.515269 -40.469743 -0.277783
0.451238 8.407955 0.007804
1.545793 -17.642470 0.662121
1.315218 -40.749911 -0.045132
-1.329005 -62.779867 -0.706019
-0.003981 7.460279 0.142262
0.367489 25.258791 0.255899
-0.556019 9.776519 -0.259884
-2.593431 -10.926431 -0.718115
-0.420554 9.145747 -0.544940
2.298034 -64.854619 0.908342
-0.323265 -7.103701 -0.229661
-0.281369 -20.368180 -0.093593
0.531167 -2.219314 0.185016
35.052926 -0.871162 3.580780
0.239856 -60.706086 1.307926
-6.897207 51.909230 -0.429084
0.061697 -3.982743 0.016882
-0.216022 -3.419944 -0.091868
0.459709 -26.617766 0.218719
-0.086691 -8.427443 -0.040037
-0.004757 -12.940794 -0.027850
-0.007864 -1.052388 0.055059
0.670440 -36.762446 -0.892303
-0.833011 -60.997200 -0.992387
3.267622 -18.380803 2.828399
3.672485 -27.831090 1.730059
-1.492541 16.545054 -0.704676
2.213766 59.134311 1.222941
-1.420236 4.299960 -0.882714
2.521176 -47.258244 0.731519
0.323920 -26.878347 0.066641
6.532198 -60.420399 2.589328
2.113969 -13.665810 0.438376
-0.057712 48.448214 0.321081
-0.490060 17.476243 -0.224222
-0.646933 -14.965949 -0.097235
-1.358203 -34.735555 -0.739729
0.166658 -3.996792 0.123883
0.400541 7.246755 0.177634
0.708427 -21.893600 0.283912
0.929876 40.718749 0.415368
-1.360187 -13.456552 -0.681906
1.012239 -21.715516 0.406469
-0.429033 -7.783454 -0.227117
0.167181 -8.330316 0.139347
0.243128 1.142358 0.117441
0.727749 -6.857603 1.026164
0.522890 50.060525 0.081609
0.216976 69.136396 -0.165559
-0.645920 32.164832 -0.411581
0.721411 19.731759 0.326374
-1.637884 13.651729 -0.647270
4.585859 15.227663 1.138530
-12.982513 28.541314 -3.616914
-7.424734 -81.947306 -1.619026
-0.208625 -15.234782 -0.044702
0.476805 3.817559 0.249660
-0.075945 20.115016 -0.001679
-0.581909 -71.352602 0.432195
1.695760 -16.757591 0.052084
6.848992 -12.134638 2.721269
-0.291569 20.214398 -0.114559
0.320810 2.511891 0.093414
-0.178844 0.922966 -0.133233
0.700293 -43.366602 0.296625
0.967013 -9.266204 0.563552
-0.387450 -8.793964 0.044903
0.171783 6.965987 0.132813
0.076802 28.356961 -0.027612
0.740982 -14.385903 0.313685
-0.126941 -7.604489 -0.207637
0.709753 -29.751065 0.336873
-0.842655 7.093036 -0.290521
-0.795468 -67.092047 -0.198775
-2.578253 -6.597449 -0.960254
1.396091 -10.761601 0.685608
-0.429497 0.802812 -0.166425
-0.155547 13.841835 -0.147496
0.090300 6.188059 0.050011
-0.150509 -15.389934 -0.091322
0.431732 6.724394 0.190249
0.311911 -4.657524 0.117066
23.204746 -2.375118 6.783500
-5.817206 -37.422842 -0.092062
1.241866 -56.559937 0.229338
0.442386 16.090327 0.029096
-1.712797 32.028714 -0.913629
0.659808 29.104971 0.191809
-0.446400 14.102297 -0.181554
-0.837997 -20.572680 -0.375363
-0.715049 31.363752 -0.275962
0.958189 -68.767151 0.279819
2.405318 -15.261693 1.224207
-0.439594 -2.151616 -0.000075
-0.989123 83.144082 -0.373721
2.469688 26.450190 1.197589
4.695589 18.158294 2.915244
-0.725629 4.203442 -0.223499
0.000876 21.299953 0.021793
-0.537761 17.440526 -0.280116
0.021560 13.081185 -0.081075
-0.888040 -26.499630 -0.403514
0.650137 -18.822942 0.232824
-2.678274 -73.636003 -0.500570
-1.017367 -38.622149 -0.691864
-2.740725 16.027603 -1.165650
-0.252555 -23.071166 -0.067028
-0.391079 23.447620 -0.227622
0.650093 7.523512 0.350530
-0.066913 26.118668 -0.038515
0.525928 16.473945 0.142949
-0.885964 12.150344 -0.327108
0.331009 4.304758 0.173799
0.111948 -1.313977 0.016686
-0.000185 -8.760640 0.033606
0.435346 -13.173515 0.378213
1.219415 -16.522230 0.810748
0.029215 -59.363210 0.063392
0.587656 27.150247 0.273200
1.074956 -9.244792 0.679907
-0.881410 -38.077253 -0.442094
-1.912087 -0.454184 -1.275229
-2.414507 -15.013572 -0.986385
-1.072521 -55.485998 -0.540299
0.373343 -7.850486 0.105394
-0.643199 10.983546 -0.195400
-0.346332 -28.137065 -0.240661
-0.122711 -4.129791 0.062675
-0.887622 29.074399 -0.341446
0.205344 1.930409 0.133079
-1.858438 -2.351377 -0.816516
0.041392 -74.761835 -0.247172
-3.373963 4.564172 -1.368083
0.537596 -31.805103 0.370146
0.574055 -3.018444 0.158142
-0.712139 19.817494 -0.294737
0.738741 -16.719490 0.340573
0.424792 -24.091912 0.204171
0.380517 -13.021891 0.045619
-0.078431 3.170935 -0.129447
0.049072 -10.437690 0.009815
0.014366 -15.410711 -0.002146
1.547158 -21.106929 0.677190
-2.365110 40.278383 -0.525954
0.312633 58.678446 0.656689
-0.556226 -28.775289 -0.130643
0.261712 -23.128708 0.085969
1.198583 -18.342598 0.564147
2.057023 41.725347 0.758601
0.148278 18.346702 0.306006
-0.747115 -30.592214 -0.202674
0.153682 -41.114761 0.245022
0.289936 12.605108 -0.035156
0.476317 -6.650396 0.039347
0.234537 37.970531 -0.075457
-1.279768 -15.725026 -0.443383
-0.345493 10.368087 -0.192332
0.201492 11.374094 0.148418
0.466726 15.591578 0.295139
-0.455170 12.605606 -0.175627
0.344800 50.219877 0.304655
-0.011668 -20.195263 -0.000837
-0.071720 7.629786 0.127198
-8.020195 -64.145507 -2.814170
-0.354633 30.687925 0.801959
3.729687 36.568536 0.979348
1.219179 25.376626 0.395274
1.480297 -33.535177 0.554833
-0.170594 47.741750 0.023747
0.920410 -15.807564 0.485696
-0.120581 -38.216013 -0.259758
-0.434306 -14.516475 0.042607
-0.170794 23.915097 -0.133112
-0.063153 -16.903062 0.019004
-0.478449 12.538006 -0.238311
-0.049500 10.629778 -0.043929
0.279836 12.173273 0.176867
-0.229466 12.627914 -0.158901
-0.453369 -32.838559 -0.193224
-0.077273 -4.174751 0.113487
-1.169920 -5.934121 -0.452387
-0.256644 8.993457 -0.106518
0.371708 -30.793106 0.211099
0.941701 -5.513683 0.429874
-0.174120 36.605112 -0.267110
-0.844619 14.276343 -0.344712
0.957526 5.683593 0.423552
-1.412168 52.331014 -0.478198
6.074740 24.452448 2.602248
0.429491 16.920237 -0.243677
-2.138167 -24.754676 -0.827899
0.753602 -30.759438 0.014048
-1.296953 -28.561386 -0.711235
-1.391848 20.001265 -0.355472
-2.305945 -47.298695 -0.723206
0.190345 8.503077 0.290225
0.044438 -10.508133 0.035031
0.197279 10.180373 0.080342
0.052033 -9.713187 0.015213
-1.388878 54.004562 -0.650272
-3.001136 -13.440408 -1.396444
-0.785242 -17.063793 -0.351813
3.415229 56.638193 1.736795
-5.206052 9.175092 -1.762219
-1.609368 -25.237645 -0.095496
0.462348 33.333788 0.296400
-1.231348 4.184624 -0.511382
0.979593 4.038237 0.441579
0.675189 -3.613934 0.512693
0.386905 -28.360311 0.264082
-0.120224 1.412749 0.016485
0.044653 -8.400467 0.070995
0.241100 -9.212796 0.091787
-0.296194 -7.861723 -0.145097
-0.227234 13.817412 -0.186498
-0.115773 2.897683 -0.041736
0.003106 -1.501038 0.022212
-3.308394 26.895730 -1.041169
-0.370202 69.262810 -0.408891
2.289001 -26.591418 1.396182
0.207721 4.157902 0.123807
-0.028974 20.481879 0.120839
-0.963208 28.051362 -0.363474
-0.079226 7.041935 -0.074717
0.438883 -21.506746 0.251300
-0.109990 -1.302529 0.005029
-0.322137 -2.329781 -0.133766
-0.212634 14.220157 -0.115986
-0.388169 -15.557645 -0.207747
-0.482808 -13.754851 -0.340917
0.292279 -19.616605 0.111867
0.254018 -57.290909 0.325327
0.063723 -16.583086 -0.045297
0.111851 -33.820432 0.170496
-0.501204 11.142486 -0.224876
0.229892 -11.053352 0.041986
-0.021123 -53.607390 0.023506
-0.348411 12.400115 -0.600096
-0.578879 14.580623 -0.446492
-0.471510 23.374861 -0.232010
-0.042776 28.661035 -0.030535
2.296396 -16.321968 0.769876
0.824308 32.746684 0.790335
-2.425529 -38.303493 -0.908493
0.413038 0.078759 0.220371
-0.025563 -1.391825 -0.057876
-0.107477 -19.074069 -0.128069
-1.065803 2.051557 -0.431908
0.781273 1.172697 0.544857
0.838723 47.453778 0.181276
-0.325999 -11.812030 -0.197496
-0.169775 19.680093 -0.094213
0.300247 -6.872947 0.059911
-5.325084 -66.741286 -1.277230
-0.034449 -40.442191 0.076254
1.594535 28.737887 1.181127
-4.376728 -44.995074 -1.656419
2.670096 -52.047713 1.262739
0.073259 18.870367 -0.458437
-0.238595 -24.529034 -0.088806
0.514342 -6.305032 0.207882
-0.463809 3.389027 -0.277874
-0.479957 44.783579 -0.278127
-0.767933 6.114189 -0.236407
-1.722127 4.972989 -0.870058
-0.557954 -15.407710 -0.349270
-0.307514 14.989050 -0.118422
-0.526593 -12.888522 -0.244845
-0.049168 7.272898 0.005404
0.139674 26.012891 0.115452
-0.171767 22.922932 -0.060528
-0.566365 -56.884583 -0.168117
-6.241263 34.526643 -1.367325
2.526881 -16.361376 0.931236
1.555580 -13.427115 0.189049
-0.219655 47.452618 0.168584
0.069734 35.427940 -0.505755
-0.138010 -4.815866 -0.032158
0.327776 3.096660 0.139268
-0.193100 3.805820 -0.107750
-0.785801 19.195537 -0.360440
-0.459472 -46.612838 0.053506
1.604463 -35.665450 0.774941
2.906905 -67.158262 0.799312
-10.222388 40.945355 -3.868804
10.388164 51.231860 2.949455
-0.325463 -38.587929 0.119192
-2.709216 -8.236166 -1.577251
2.047070 67.190216 0.416890
1.472019 3.927933 0.659623
-1.032193 -1.258298 -0.294962
0.150240 -34.884198 -0.062863
-2.527363 12.446418 -0.532285
-3.032824 28.654027 -0.952728
1.011594 67.447386 0.348924
0.013049 18.494732 -0.009716
0.135012 14.234300 0.140930
-0.429769 10.149713 -0.283151
0.143482 16.164679 0.057791
-0.207038 -6.503158 -0.124070
-0.002332 1.659409 -0.057083
-0.347178 -6.694480 -0.734053
1.243481 -31.089935 0.107182
-0.687119 55.125089 -0.210080
0.296054 -25.767869 0.004799
-0.644867 -14.960501 -0.427582
0.729677 -10.613340 0.226837
-1.962191 -10.314038 -0.805906
-1.191189 45.436484 -0.575300
-0.821098 32.638367 -0.219432
0.159286 -10.198983 0.030518
-0.281715 -0.216635 -0.139187
-0.231700 16.470503 -0.072098
0.317227 38.915700 0.199668
1.049369 -35.503512 0.822242
-2.951239 2.092428 -0.997035
-3.184976 51.888781 -1.794610
-0.086630 33.197336 -0.369565
1.610097 24.468905 0.012675
-0.294844 -5.808925 -0.168234
-0.084499 19.165716 -0.073129
-0.084689 10.355274 -0.055474
-0.076510 3.074175 -0.017601
0.047789 6.252288 0.054474
0.256021 3.560044 0.103013
1.595526 -56.113841 0.814765
-2.206110 9.405421 -0.786431
-2.010487 22.110807 -0.403277
-0.853383 53.622395 -0.500046
-0.579370 3.470350 -0.528109
1.519781 5.220900 0.707266
2.870417 -16.261447 2.069062
3.748147 -57.411935 1.509932
0.114753 47.487367 -0.099671
0.880103 10.632356 0.420388
-0.978633 38.746944 -0.927960
-0.471578 -47.559265 -0.370691
-0.084338 2.195483 -0.005645
-0.181971 -1.549858 -0.107597
-0.045975 -2.214608 -0.015384
-0.015958 12.041790 -0.047959
-1.026006 -9.505544 -0.509573
0.369799 -29.131683 0.164524
0.265294 -14.162326 -0.078762
-0.869425 24.290461 -0.689857
0.549110 -49.319481 0.445217
-1.010726 -15.869660 -0.003976
0.853053 47.308204 0.597344
-1.115195 3.320230 -0.516477
-0.032066 -40.211074 0.005779
0.257263 -14.407558 0.077185
-0.630148 -6.642144 -0.128726
-0.067665 -22.589028 -0.007847
0.446469 22.574452 0.035439
-0.146591 -19.338667 -0.044018
-5.064061 32.981688 -1.848738
-4.030837 56.555770 -1.819710
5.598822 -25.494155 1.529722
-1.345242 -11.307121 -0.550931
-2.030955 4.925799 -1.163332
-4.174570 -71.940798 -1.475358
0.078990 -15.482735 0.025755
-0.109508 -16.826428 -0.033023
-0.159234 6.053143 -0.081725
-0.154411 -10.076274 -0.008199
-0.837730 22.503951 -0.470046
1.765130 -43.549426 0.860522
-0.396280 -2.490227 -0.154684
-0.323719 -4.246783 -0.139655
0.528414 -19.753472 0.304087
0.969330 -5.187751 0.247748
-0.456274 9.520961 -0.322222
-0.077046 -35.410333 -0.106896
0.147731 -23.905373 0.063015
-2.748600 -46.098766 -1.192571
-0.911361 43.141335 0.020840
0.128098 13.525046 0.007834
-0.321735 -17.203988 -0.155125
0.837664 -17.468247 0.395822
-0.494581 -15.325754 0.054677
-0.670884 -11.659388 0.017974
-0.043231 49.160907 0.060608
-0.275580 35.302388 -0.178804
0.837811 -9.300940 0.472687
0.122967 7.752497 0.137125
1.050823 -17.691138 0.546029
2.551476 -15.797578 0.767174
-0.476830 47.122701 -0.437247
-0.576327 -16.915123 -0.222984
0.764002 22.494037 0.256422
0.734970 29.555280 0.420623
-0.621726 -0.993994 -0.273866
-0.616771 16.152192 -0.266488
-0.647033 -33.421205 -0.206697
41.553354 -70.602456 9.444737
2.863082 45.861909 -1.460566
-4.401798 -22.893827 0.374557
-0.271817 14.919227 -0.126931
0.457446 -16.599196 0.200014
0.159455 15.109964 0.126814
1.335565 -6.574547 0.681836
-1.948207 -49.705366 -0.890293
-0.633671 13.389171 -0.063890
-0.101141 8.181903 -0.005589
0.017209 12.469694 0.034157
0.369566 2.255268 0.200005
-0.102238 1.898443 -0.077119
0.028989 4.270140 -0.003255
0.022539 -17.898089 -0.007979
-0.098540 -9.081276 -0.064959
-0.402923 21.316428 -0.155669
0.259098 -13.449939 0.152044
-0.307034 22.557149 0.099571
-2.940858 0.356606 -1.164463
-0.888139 -61.912996 -0.211628
11.137206 -48.158358 2.911447
-10.290337 44.237840 -2.308978
-6.889226 -38.291881 -0.687615
1.005250 5.310311 0.434050
-0.451869 13.066915 -0.205726
-0.396277 -32.652629 -0.248186
1.147013 11.616961 0.640191
-0.468577 47.745038 -0.269636
-0.414052 -27.725258 -0.209803
1.942880 16.617248 0.608776
-1.157316 -30.540172 -0.117536
-2.766355 31.098931 -0.940007
0.033597 -16.033041 -0.039696
0.166478 -1.559800 0.054701
-0.240705 -2.549235 -0.079155
0.034020 2.091996 0.034510
-0.320373 -13.216371 -0.148600
-0.076846 -2.407224 -0.085016
-0.198600 1.693577 0.105107
-0.327479 -41.922412 -0.115836
-0.485159 16.291840 -0.413208
-0.600283 19.173500 -0.528916
-2.966415 -30.927841 -1.038935
2.281370 56.172901 0.122195
-0.375004 22.602626 -0.078726
0.419428 -17.336659 0.067191
-0.384867 0.581563 -0.281630
-0.502252 -20.268396 -0.222825
-0.206823 19.140412 -0.226572
0.362905 -18.088067 0.163176
1.260170 18.588145 0.881135
0.312821 -33.131514 0.528035
-0.026108 61.185506 -0.137911
-0.786906 6.848663 -0.262534
-0.471904 -49.481023 -0.020396
-1.225494 -22.564883 -0.681601
0.020995 5.450209 -0.059277
0.276967 21.828243 0.154183
0.120664 -26.227947 0.161527
-0.554082 -13.683659 -0.349785
0.856183 -39.991945 0.314724
-0.524109 -7.576108 -0.300910
0.623986 4.468740 0.209749
0.204737 13.252702 0.115256
0.570894 25.621119 0.343770
0.488462 29.406686 0.280910
-0.378422 -8.951379 0.011363
-0.309524 -27.854745 -0.144140
-1.059663 51.061028 -0.458569
2.160654 -14.210566 0.918971
1.067376 11.479760 0.942116
-3.174960 -23.690333 -0.793295
3.919746 -41.660159 1.418055
1.269632 -30.691753 0.984552
0.537903 -59.082332 0.236982
0.102549 -7.282783 0.012017
-1.418088 -6.845018 -0.741543
-0.277382 -2.766827 -0.099634
-0.266290 -28.236378 -0.192400
-0.284730 18.659194 -0.293509
-0.194182 -13.385237 -0.033142
-0.746454 18.908686 -0.146483
-0.147756 -42.455975 -0.267986
0.238534 29.663970 0.253742
0.377303 24.609527 0.073677
-1.189167 9.233793 -0.466808
1.923085 39.896911 0.751751
0.414610 -25.792396 0.293890
1.029282 14.516497 0.537911
-0.038024 18.625717 0.023147
0.706243 -13.923378 0.307780
-0.308048 -2.933130 -0.102394
1.368006 5.341131 0.215436
0.975389 11.091479 0.724649
-0.400277 -48.194277 -0.163011
-0.007957 5.702428 0.028369
-0.552720 7.487627 -0.235414
-0.165410 -12.235174 -0.121388
-0.167891 -14.009322 -0.132124
0.048098 -12.481221 0.013808
0.568941 3.834565 0.263227
4.120962 42.265871 1.079214
2.212584 63.416320 0.539203
1.337037 -15.245440 1.205489
0.106452 3.795493 -0.630286
2.696195 -28.391975 1.960138
0.283480 -87.634989 0.173713
-0.121874 -11.977362 -0.055315
0.343990 -10.909408 0.200998
0.217878 17.334892 0.138982
-0.094498 7.027501 -0.025348
-0.798899 11.934236 -0.440617
0.168742 23.309447 0.070293
0.370230 -51.437647 0.466564
0.059958 -2.187745 0.003166
-0.118524 16.844477 -0.287946
-0.360735 -6.070141 -0.155160
0.290375 -16.752619 0.181259
0.408561 8.555348 0.215611
-1.288301 -20.156913 -1.325560
2.152538 73.094225 0.944809
2.260264 16.471252 0.946548
-0.370588 33.538551 -0.069533
1.112027 -0.131616 0.638829
-0.576705 -10.440526 -0.290770
-0.054026 20.742343 0.042815
0.344787 9.766550 0.199050
-0.422675 -16.222859 -0.159623
1.649375 -7.447074 0.808953
2.748706 -65.744459 1.030259
3.682108 20.357100 1.214911
0.566672 -8.686644 0.343523
0.740456 27.668925 0.258468
-0.054241 2.985740 0.032513
-0.195158 -2.769466 -0.113349
-0.244808 -25.414907 -0.153268
0.128328 -20.689948 0.131071
-0.109836 -20.571585 -0.065013
0.130049 4.997426 0.000467
-0.369895 -2.091031 -0.216688
-2.013425 -34.086602 -0.698227
-1.063683 -28.641181 -0.831721
1.001915 -18.006106 0.191824
3.216873 -44.298343 0.940455
2.445365 30.714411 1.125605
-0.552126 1.472713 -0.166278
-1.062774 -5.022124 -0.538829
0.727799 -22.816784 0.345404
0.738992 24.133124 0.272919
-1.667562 -27.471426 -0.893322
-0.563510 -15.421644 -0.203727
3.525323 56.731132 2.052637
0.178287 -4.360082 0.049366
-0.142000 -5.342293 -0.118343
0.539486 -0.253133 0.227526
-1.709649 -7.070512 -0.737339
0.950029 13.649714 0.984171
0.180688 -59.097133 -0.095320
2.167924 -62.267759 0.877139
-0.267690 13.187127 -0.508130
-0.994134 -12.541369 -1.171077
-0.671332 -1.721481 -0.493860
1.557370 31.089011 0.327657
-1.101473 -40.469959 -0.595919
0.428195 33.853328 -0.646508
-0.634880 -39.723683 -0.477336
2.809469 43.961827 1.356980
0.191448 6.334423 0.050571
0.443846 -3.163698 0.273795
0.007798 -24.507605 -0.078326
0.124791 -9.022462 0.077457
0.325477 11.908819 0.056949
0.305076 -11.294444 0.113232
0.834170 -22.233821 0.025743
-0.649957 -21.134946 -0.340027
1.924683 50.958451 0.472151
-0.941102 -18.766979 -0.404818
0.012855 -20.636420 -0.079314
-0.257298 -20.758387 -0.121654
0.585670 -1.669333 0.191054
0.629887 -16.272805 0.297353
0.460660 -22.575131 0.269967
-0.209457 -10.919141 -0.009494
-0.493551 -30.889613 -0.326316
0.102126 2.109461 0.230806
-0.244000 -3.750910 -0.199436
-0.073146 -5.055354 -0.022455
0.457847 -18.151016 0.155748
0.515501 -13.221068 0.309927
0.031499 14.600165 0.041591
0.114417 -7.246967 0.068403
0.392673 -35.953528 0.200826
2.612738 32.894942 1.399199
-3.596702 18.256865 -1.581147
-0.380015 7.118523 -0.188335
-0.820582 -39.937884 -0.273293
-0.542390 -33.424235 -0.063142
-1.893296 -2.827396 -1.166943
-2.890577 53.479617 -1.346862
3.331346 -38.041432 1.914468
0.701732 -7.446529 0.368653
-0.246056 -9.419458 -0.178344
-0.163596 -11.619835 -0.023555
0.396631 -17.699132 0.153277
-0.787230 5.960156 -0.392905
0.466629 24.648969 0.132979
-2.012901 -17.591522 -0.187855
-3.538569 39.400642 -1.334831
